"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MD1","OD1","SA1","REM"
"99401899999","2022-04-19T09:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","200,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0142,1","+9999,9","10142,1","8,1,010,1,+999,9","5,99,0005,1,999","+136,1","SYN080LJAC1 46/// /2001 10142 40142 58010 90900 222// 00136 333 91201 555 11001 22001="
"99401899999","2022-04-19T10:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0145,1","+9999,9","10139,1","8,1,012,1,+999,9","5,99,0005,1,999","+151,1","SYN080LJAC1 46/// /0000 10145 40139 58012 91000 222// 00151 333 91201 555 11001 22001="
"99401899999","2022-04-19T11:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","050,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0145,1","+9999,9","10137,1","6,1,012,1,+999,9","5,99,0010,1,999","+154,1","SYN080LJAC1 46/// /0502 10145 40137 56012 91100 222// 00154 333 91202 555 11002 22002="
"99401899999","2022-04-19T12:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","050,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0144,1","+9999,9","10136,1","6,1,006,1,+999,9","5,99,0010,1,999","+149,1","SYN080LJAC1 46/// /0502 10144 40136 56006 91200 222// 00149 333 91202 555 11002 22002="
"99401899999","2022-04-19T13:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","050,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0144,1","+9999,9","10137,1","4,1,000,1,+999,9","5,99,0015,1,999","+146,1","SYN080LJAC1 46/// /0502 10144 40137 54000 91300 222// 00146 333 91203 555 11002 22002="
"99401899999","2022-04-19T14:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","080,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0141,1","+9999,9","10140,1","3,1,003,1,+999,9","5,99,0021,1,999","+148,1","SYN080LJAC1 46/// /0803 10141 40140 53003 91400 222// 00148 333 91204 555 11003 22003="
"99401899999","2022-04-19T15:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","190,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0157,1","+9999,9","10145,1","3,1,009,1,+999,9","5,99,0010,1,999","+147,1","SYN080LJAC1 46/// /1901 10157 40145 53009 91500 222// 00147 333 91202 555 11001 22002="
"99401899999","2022-04-19T16:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","320,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0162,1","+9999,9","10149,1","3,1,012,1,+999,9","5,99,0015,1,999","+153,1","SYN080LJAC1 46/// /3202 10162 40149 53012 91600 222// 00153 333 91203 555 11002 22002="
"99401899999","2022-04-19T17:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","310,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0167,1","+9999,9","10155,1","3,1,015,1,+999,9","5,99,0015,1,999","+133,1","SYN080LJAC1 46/// /3102 10167 40155 53015 91700 222// 00133 333 91203 555 11002 22002="
"99401899999","2022-04-19T18:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","300,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0166,1","+9999,9","10160,1",,"5,99,0021,1,999","+127,1","SYN074LJAC1 46/// /3003 10166 40160 91736 222// 00127 333 91204 555 11003 22004="
"99401899999","2022-04-19T19:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","260,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0163,1","+9999,9","10154,1","9,9,005,1,+999,9","5,99,0026,1,999","+127,1","SYN080LJAC1 46/// /2604 10163 40154 50005 91900 222// 00127 333 91205 555 11004 22005="
"99401899999","2022-04-19T20:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","270,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0163,1","+9999,9","10154,1","9,9,000,1,+999,9","5,99,0057,1,999","+127,1","SYN080LJAC1 46/// /2707 10163 40154 50000 92000 222// 00127 333 91211 555 11007 22008="
"99401899999","2022-04-19T21:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","260,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0161,1","+9999,9","10151,1","6,1,009,1,+999,9","5,99,0046,1,999","+125,1","SYN080LJAC1 46/// /2607 10161 40151 56009 92100 222// 00125 333 91209 555 11007 22008="
"99401899999","2022-04-19T22:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","280,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0161,1","+9999,9","10148,1",,"5,99,0041,1,999","+151,1","SYN074LJAC1 46/// /2806 10161 40148 92136 222// 00151 333 91208 555 11006 22007="
"99401899999","2022-04-19T23:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","300,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0161,1","+9999,9","10141,1","7,1,013,1,+999,9","5,99,0036,1,999","+167,1","SYN080LJAC1 46/// /3005 10161 40141 57013 92300 222// 00167 333 91207 555 11005 22006="
"99401899999","2022-04-20T00:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","270,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0162,1","+9999,9","10138,1","7,1,013,1,+999,9","5,99,0036,1,999","+160,1","SYN080LJAC1 46/// /2705 10162 40138 57013 90000 222// 00160 333 91207 555 11005 22006="
"99401899999","2022-04-20T01:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","280,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0160,1","+9999,9","10137,1",,"5,99,0036,1,999","+156,1","SYN074LJAC1 46/// /2806 10160 40137 90042 222// 00156 333 91207 555 11007 22007="
"99401899999","2022-04-20T02:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","320,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0159,1","+9999,9","10135,1","6,1,006,1,+999,9","5,99,0036,1,999","+158,1","SYN080LJAC1 46/// /3205 10159 40135 56006 90200 222// 00158 333 91207 555 11006 22006="
"99401899999","2022-04-20T03:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","240,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0156,1","+9999,9","10136,1","5,1,000,1,+999,9","5,99,0026,1,999","+160,1","SYN080LJAC1 46/// /2404 10156 40136 55000 90300 222// 00160 333 91205 555 11004 22005="
"99401899999","2022-04-20T04:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","200,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0156,1","+9999,9","10140,1","3,1,005,1,+999,9","5,99,0021,1,999","+153,1","SYN080LJAC1 46/// /2003 10156 40140 53005 90400 222// 00153 333 91204 555 11003 22004="
"99401899999","2022-04-20T05:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","270,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0157,1","+9999,9","10147,1","3,1,012,1,+999,9","5,99,0026,1,999","+143,1","SYN080LJAC1 46/// /2704 10157 40147 53012 90500 222// 00143 333 91205 555 11004 22005="
"99401899999","2022-04-20T06:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","260,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0155,1","+9999,9","10149,1","1,1,013,1,+999,9","5,99,0031,1,999","+137,1","SYN080LJAC1 46/// /2605 10155 40149 51013 90600 222// 00137 333 91206 555 11005 22005="
"99401899999","2022-04-20T07:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","280,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0155,1","+9999,9","10153,1","1,1,013,1,+999,9","5,99,0031,1,999","+131,1","SYN080LJAC1 46/// /2805 10155 40153 51013 90700 222// 00131 333 91206 555 11005 22005="
"99401899999","2022-04-20T08:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","240,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0153,1","+9999,9","10153,1","2,1,006,1,+999,9","5,99,0031,1,999","+130,1","SYN080LJAC1 46/// /2405 10153 40153 52006 90800 222// 00130 333 91206 555 11006 22006="
"99401899999","2022-04-20T09:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","240,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0151,1","+9999,9","10155,1","1,1,006,1,+999,9","5,99,0031,1,999","+131,1","SYN080LJAC1 46/// /2405 10151 40155 51006 90900 222// 00131 333 91206 555 11005 22005="
"99401899999","2022-04-20T10:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","160,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0146,1","+9999,9","10152,1","9,9,000,1,+999,9","5,99,0015,1,999","+128,1","SYN080LJAC1 46/// /1602 10146 40152 50000 91000 222// 00128 333 91203 555 11002 22003="
"99401899999","2022-04-20T11:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","160,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0146,1","+9999,9","10150,1","7,1,003,1,+999,9","5,99,0015,1,999","+140,1","SYN080LJAC1 46/// /1603 10146 40150 57003 91100 222// 00140 333 91203 555 11003 22003="
"99401899999","2022-04-20T12:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","140,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0142,1","+9999,9","10148,1","6,1,007,1,+999,9","5,99,0036,1,999","+136,1","SYN080LJAC1 46/// /1405 10142 40148 56007 91200 222// 00136 333 91207 555 11006 22006="
"99401899999","2022-04-20T13:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","120,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0142,1","+9999,9","10148,1","7,1,004,1,+999,9","5,99,0026,1,999","+145,1","SYN080LJAC1 46/// /1204 10142 40148 57004 91300 222// 00145 333 91205 555 11004 22004="
"99401899999","2022-04-20T14:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","130,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0143,1","+9999,9","10155,1","3,1,005,1,+999,9","5,99,0026,1,999","+142,1","SYN080LJAC1 46/// /1304 10143 40155 53005 91400 222// 00142 333 91205 555 11004 22005="
"99401899999","2022-04-20T15:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","180,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0154,1","+9999,9","10159,1","3,1,011,1,+999,9","5,99,0021,1,999","+143,1","SYN080LJAC1 46/// /1802 10154 40159 53011 91500 222// 00143 333 91204 555 11002 22003="
"99401899999","2022-04-20T16:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","230,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0156,1","+9999,9","10163,1","1,1,015,1,+999,9","5,99,0031,1,999","+147,1","SYN080LJAC1 46/// /2306 10156 40163 51015 91600 222// 00147 333 91206 555 11006 22007="
"99401899999","2022-04-20T17:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","230,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0154,1","+9999,9","10167,1","2,1,012,1,+999,9","5,99,0046,1,999","+153,1","SYN080LJAC1 46/// /2307 10154 40167 52012 91700 222// 00153 333 91209 555 11007 22008="
"99401899999","2022-04-20T18:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","240,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0157,1","+9999,9","10168,1","1,1,009,1,+999,9","5,99,0057,1,999","+152,1","SYN080LJAC1 46/// /2410 10157 40168 51009 91800 222// 00152 333 91211 555 11010 22011="
"99401899999","2022-04-20T19:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","240,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0157,1","+9999,9","10167,1","1,1,004,1,+999,9","5,99,0062,1,999","+140,1","SYN080LJAC1 46/// /2412 10157 40167 51004 91900 222// 00140 333 91212 555 11012 22013="
"99401899999","2022-04-20T20:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","230,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0157,1","+9999,9","10166,1","4,1,000,1,+999,9","5,99,0046,1,999","+139,1","SYN080LJAC1 46/// /2308 10157 40166 54000 92000 222// 00139 333 91209 555 11009 22009="
"99401899999","2022-04-20T21:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","270,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0161,1","+9999,9","10170,1","5,1,000,1,+999,9","5,99,0036,1,999","+135,1","SYN080LJAC1 46/// /2707 10161 40170 55000 92100 222// 00135 333 91207 555 11007 22007="
"99401899999","2022-04-20T22:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","310,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0160,1","+9999,9","10166,1","9,9,000,1,+999,9","5,99,0046,1,999","+139,1","SYN080LJAC1 46/// /3108 10160 40166 50000 92200 222// 00139 333 91209 555 11008 22009="
"99401899999","2022-04-20T23:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","290,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0160,1","+9999,9","10160,1","8,1,006,1,+999,9","5,99,0051,1,999","+166,1","SYN080LJAC1 46/// /2908 10160 40160 58006 92300 222// 00166 333 91210 555 11008 22009="
"99401899999","2022-04-21T00:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","290,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0161,1","+9999,9","10160,1","6,1,010,1,+999,9","5,99,0051,1,999","+169,1","SYN080LJAC1 46/// /2906 10161 40160 56010 90000 222// 00169 333 91210 555 11006 22007="
"99401899999","2022-04-21T01:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","300,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0157,1","+9999,9","10162,1","6,1,004,1,+999,9","5,99,0041,1,999","+164,1","SYN080LJAC1 46/// /3006 10157 40162 56004 90100 222// 00164 333 91208 555 11007 22007="
"99401899999","2022-04-21T02:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","310,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0152,1","+9999,9","10161,1","4,1,000,1,+999,9","5,99,0041,1,999","+164,1","SYN080LJAC1 46/// /3106 10152 40161 54000 90200 222// 00164 333 91208 555 11006 22007="
"99401899999","2022-04-21T03:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","310,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0147,1","+9999,9","10163,1","2,1,003,1,+999,9","5,99,0031,1,999","+162,1","SYN080LJAC1 46/// /3106 10147 40163 52003 90300 222// 00162 333 91206 555 11006 22006="
"99401899999","2022-04-21T04:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","330,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0148,1","+9999,9","10170,1","3,1,008,1,+999,9","5,99,0046,1,999","+160,1","SYN080LJAC1 46/// /3307 10148 40170 53008 90400 222// 00160 333 91209 555 11008 22008="
"99401899999","2022-04-21T05:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","330,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0146,1","+9999,9","10172,1","2,1,011,1,+999,9","5,99,0046,1,999","+159,1","SYN080LJAC1 46/// /3307 10146 40172 52011 90500 222// 00159 333 91209 555 11007 22008="
"99401899999","2022-04-21T06:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","340,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0146,1","+9999,9","10170,1","1,1,007,1,+999,9","5,99,0031,1,999","+162,1","SYN080LJAC1 46/// /3405 10146 40170 51007 90600 222// 00162 333 91206 555 11005 22005="
"99401899999","2022-04-21T07:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","350,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0147,1","+9999,9","10168,1","4,1,000,1,+999,9","5,99,0036,1,999","+161,1","SYN080LJAC1 46/// /3504 10147 40168 54000 90700 222// 00161 333 91207 555 11004 22005="
"99401899999","2022-04-21T08:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","080,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0141,1","+9999,9","10165,1","8,1,007,1,+999,9","5,99,0026,1,999","+134,1","SYN080LJAC1 46/// /0804 10141 40165 58007 90800 222// 00134 333 91205 555 11004 22005="
"99401899999","2022-04-21T09:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","040,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0141,1","+9999,9","10163,1","7,1,007,1,+999,9","5,99,0026,1,999","+132,1","SYN080LJAC1 46/// /0404 10141 40163 57007 90900 222// 00132 333 91205 555 11004 22004="
"99401899999","2022-04-21T10:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","070,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0138,1","+9999,9","10159,1","8,1,009,1,+999,9","5,99,0031,1,999","+130,1","SYN080LJAC1 46/// /0703 10138 40159 58009 91000 222// 00130 333 91206 555 11003 22003="
"99401899999","2022-04-21T11:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","040,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0138,1","+9999,9","10159,1","7,1,006,1,+999,9","5,99,0031,1,999","+128,1","SYN080LJAC1 46/// /0405 10138 40159 57006 91100 222// 00128 333 91206 555 11005 22005="
"99401899999","2022-04-21T12:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","030,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0135,1","+9999,9","10158,1","6,1,005,1,+999,9","5,99,0026,1,999","+149,1","SYN080LJAC1 46/// /0304 10135 40158 56005 91200 222// 00149 333 91205 555 11004 22004="
"99401899999","2022-04-21T13:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","030,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0134,1","+9999,9","10160,1","4,1,000,1,+999,9","5,99,0026,1,999","+144,1","SYN080LJAC1 46/// /0304 10134 40160 54000 91300 222// 00144 333 91205 555 11004 22005="
"99401899999","2022-04-21T14:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","040,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0136,1","+9999,9","10164,1","3,1,005,1,+999,9","5,99,0031,1,999","+140,1","SYN080LJAC1 46/// /0405 10136 40164 53005 91400 222// 00140 333 91206 555 11005 22005="
"99401899999","2022-04-21T15:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","350,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0139,1","+9999,9","10173,1","3,1,015,1,+999,9","5,99,0031,1,999","+141,1","SYN080LJAC1 46/// /3505 10139 40173 53015 91500 222// 00141 333 91206 555 11005 22005="
"99401899999","2022-04-21T16:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","350,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0139,1","+9999,9","10173,1","1,1,013,1,+999,9","5,99,0031,1,999","+142,1","SYN080LJAC1 46/// /3505 10139 40173 51013 91600 222// 00142 333 91206 555 11005 22006="
"99401899999","2022-04-21T17:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","310,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0146,1","+9999,9","10176,1","1,1,012,1,+999,9","5,99,0031,1,999","+145,1","SYN080LJAC1 46/// /3105 10146 40176 51012 91700 222// 00145 333 91206 555 11005 22005="
"99401899999","2022-04-21T18:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","330,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0155,1","+9999,9","10173,1","9,9,000,1,+999,9","5,99,0015,1,999","+147,1","SYN080LJAC1 46/// /3302 10155 40173 50000 91800 222// 00147 333 91203 555 11002 22002="
"99401899999","2022-04-21T19:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","300,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0153,1","+9999,9","10175,1",,"5,99,0036,1,999","+150,1","SYN074LJAC1 46/// /3006 10153 40175 91836 222// 00150 333 91207 555 11007 22007="
"99401899999","2022-04-21T20:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","300,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0155,1","+9999,9","10169,1","8,1,007,1,+999,9","5,99,0036,1,999","+162,1","SYN080LJAC1 46/// /3005 10155 40169 58007 92000 222// 00162 333 91207 555 11005 22006="
"99401899999","2022-04-21T21:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","300,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0157,1","+9999,9","10164,1","8,1,009,1,+999,9","5,99,0051,1,999","+164,1","SYN080LJAC1 46/// /3008 10157 40164 58009 92100 222// 00164 333 91210 555 11009 22009="
"99401899999","2022-04-21T22:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","290,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0159,1","+9999,9","10165,1","6,1,010,1,+999,9","5,99,0051,1,999","+149,1","SYN080LJAC1 46/// /2908 10159 40165 56010 92200 222// 00149 333 91210 555 11008 22009="
"99401899999","2022-04-21T23:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","310,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0158,1","+9999,9","10163,1","6,1,006,1,+999,9","5,99,0067,1,999","+157,1","SYN080LJAC1 46/// /3112 10158 40163 56006 92300 222// 00157 333 91213 555 11012 22013="
"99401899999","2022-04-22T00:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","310,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0157,1","+9999,9","10160,1","8,1,004,1,+999,9","5,99,0057,1,999","+160,1","SYN080LJAC1 46/// /3110 10157 40160 58004 90000 222// 00160 333 91211 555 11010 22011="
"99401899999","2022-04-22T01:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","310,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0158,1","+9999,9","10158,1","7,1,007,1,+999,9","5,99,0046,1,999","+163,1","SYN080LJAC1 46/// /3107 10158 40158 57007 90100 222// 00163 333 91209 555 11008 22008="
"99401899999","2022-04-22T02:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","310,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0154,1","+9999,9","10158,1","6,1,005,1,+999,9","5,99,0046,1,999","+162,1","SYN080LJAC1 46/// /3108 10154 40158 56005 90200 222// 00162 333 91209 555 11008 22009="
"99401899999","2022-04-22T03:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","330,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0153,1","+9999,9","10159,1","4,1,000,1,+999,9","5,99,0046,1,999","+163,1","SYN080LJAC1 46/// /3307 10153 40159 54000 90300 222// 00163 333 91209 555 11007 22008="
"99401899999","2022-04-22T04:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","320,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0154,1","+9999,9","10162,1","3,1,004,1,+999,9","5,99,0041,1,999","+164,1","SYN080LJAC1 46/// /3206 10154 40162 53004 90400 222// 00164 333 91208 555 11007 22007="
"99401899999","2022-04-22T05:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","290,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0153,1","+9999,9","10162,1","2,1,004,1,+999,9","5,99,0015,1,999","+163,1","SYN080LJAC1 46/// /2902 10153 40162 52004 90500 222// 00163 333 91203 555 11002 22002="
"99401899999","2022-04-22T06:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","300,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0152,1","+9999,9","10161,1","9,9,000,1,+999,9","5,99,0036,1,999","+164,1","SYN080LJAC1 46/// /3005 10152 40161 50000 90600 222// 00164 333 91207 555 11006 22006="
"99401899999","2022-04-22T07:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","280,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0154,1","+9999,9","10161,1","4,1,000,1,+999,9","5,99,0031,1,999","+163,1","SYN080LJAC1 46/// /2805 10154 40161 54000 90700 222// 00163 333 91206 555 11005 22006="
"99401899999","2022-04-22T08:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","240,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0155,1","+9999,9","10159,1","7,1,003,1,+999,9","5,99,0041,1,999","+164,1","SYN080LJAC1 46/// /2407 10155 40159 57003 90800 222// 00164 333 91208 555 11007 22008="
"99401899999","2022-04-22T09:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","240,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0156,1","+9999,9","10153,1","8,1,008,1,+999,9","5,99,0046,1,999","+138,1","SYN080LJAC1 46/// /2408 10156 40153 58008 90900 222// 00138 333 91209 555 11008 22008="
"99401899999","2022-04-22T10:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","250,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0157,1","+9999,9","10150,1","8,1,011,1,+999,9","5,99,0072,1,999","+129,1","SYN080LJAC1 46/// /2512 10157 40150 58011 91000 222// 00129 333 91214 555 11012 22013="
"99401899999","2022-04-22T11:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","260,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0154,1","+9999,9","10151,1","6,1,008,1,+999,9","5,99,0088,1,999","+126,1","SYN080LJAC1 46/// /2612 10154 40151 56008 91100 222// 00126 333 91217 555 11013 22014="
"99401899999","2022-04-22T12:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","290,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0150,1","+9999,9","10152,1","5,1,000,1,+999,9","5,99,0082,1,999","+137,1","SYN080LJAC1 46/// /2913 10150 40152 55000 91200 222// 00137 333 91216 555 11014 22015="
"99401899999","2022-04-22T13:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","270,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0146,1","+9999,9","10153,1","2,1,003,1,+999,9","5,99,0072,1,999","+154,1","SYN080LJAC1 46/// /2712 10146 40153 52003 91300 222// 00154 333 91214 555 11012 22013="
