"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MD1","OD1","SA1","REM"
"99401899999","2023-03-26T14:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","130,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0099,1","+9999,9","10190,1","2,1,009,1,+999,9","5,99,0057,1,999","+133,1","SYN080LJAC1 46/// /1308 10099 40190 52009 91400 222// 00133 333 91211 555 11008 22009="
"99401899999","2023-03-26T15:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","110,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0107,1","+9999,9","10195,1","1,1,012,1,+999,9","5,99,0046,1,999","+133,1","SYN080LJAC1 46/// /1106 10107 40195 51012 91500 222// 00133 333 91209 555 11006 22007="
"99401899999","2023-03-26T16:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","140,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0122,1","+9999,9","10197,1","2,1,008,1,+999,9","5,99,0036,1,999","+136,1","SYN080LJAC1 46/// /1406 10122 40197 52008 91600 222// 00136 333 91207 555 11006 22007="
"99401899999","2023-03-26T17:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0150,1","+9999,9","10199,1","1,1,009,1,+999,9","5,99,0005,1,999","+137,1","SYN080LJAC1 46/// /0000 10150 40199 51009 91700 222// 00137 333 91201 555 11001 22001="
"99401899999","2023-03-26T18:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","290,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0134,1","+9999,9","10200,1","2,1,005,1,+999,9","5,99,0036,1,999","+144,1","SYN080LJAC1 46/// /2905 10134 40200 52005 91800 222// 00144 333 91207 555 11005 22005="
"99401899999","2023-03-26T19:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","290,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0132,1","+9999,9","10200,1","2,1,003,1,+999,9","5,99,0041,1,999","+147,1","SYN080LJAC1 46/// /2906 10132 40200 52003 91900 222// 00147 333 91208 555 11006 22007="
"99401899999","2023-03-26T20:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","300,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0136,1","+9999,9","10198,1","4,1,000,1,+999,9","5,99,0046,1,999","+149,1","SYN080LJAC1 46/// /3005 10136 40198 54000 92000 222// 00149 333 91209 555 11005 22006="
"99401899999","2023-03-26T21:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","300,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0137,1","+9999,9","10196,1","7,1,004,1,+999,9","5,99,0057,1,999","+149,1","SYN080LJAC1 46/// /3008 10137 40196 57004 92100 222// 00149 333 91211 555 11009 22009="
"99401899999","2023-03-26T22:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","300,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0138,1","+9999,9","10194,1","7,1,006,1,+999,9","5,99,0062,1,999","+151,1","SYN080LJAC1 46/// /3011 10138 40194 57006 92200 222// 00151 333 91212 555 11011 22012="
"99401899999","2023-03-26T23:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","320,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0141,1","+9999,9","10191,1","8,1,007,1,+999,9","5,99,0051,1,999","+153,1","SYN080LJAC1 46/// /3209 10141 40191 58007 92300 222// 00153 333 91210 555 11009 22010="
"99401899999","2023-03-27T00:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","310,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0142,1","+9999,9","10189,1","7,1,007,1,+999,9","5,99,0051,1,999","+152,1","SYN080LJAC1 46/// /3107 10142 40189 57007 90000 222// 00152 333 91210 555 11007 22008="
"99401899999","2023-03-27T01:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","300,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0142,1","+9999,9","10192,1","5,1,000,1,+999,9","5,99,0046,1,999","+152,1","SYN080LJAC1 46/// /3007 10142 40192 55000 90100 222// 00152 333 91209 555 11007 22007="
"99401899999","2023-03-27T02:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","350,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0136,1","+9999,9","10193,1","4,1,000,1,+999,9","5,99,0041,1,999","+151,1","SYN080LJAC1 46/// /3506 10136 40193 54000 90200 222// 00151 333 91208 555 11006 22007="
"99401899999","2023-03-27T03:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","350,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0135,1","+9999,9","10193,1","1,1,004,1,+999,9","5,99,0041,1,999","+151,1","SYN080LJAC1 46/// /3507 10135 40193 51004 90300 222// 00151 333 91208 555 11008 22008="
"99401899999","2023-03-27T04:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","340,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0136,1","+9999,9","10198,1","3,1,006,1,+999,9","5,99,0041,1,999","+150,1","SYN080LJAC1 46/// /3407 10136 40198 53006 90400 222// 00150 333 91208 555 11008 22008="
"99401899999","2023-03-27T05:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","040,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0129,1","+9999,9","10201,1","3,1,008,1,+999,9","5,99,0026,1,999","+149,1","SYN080LJAC1 46/// /0405 10129 40201 53008 90500 222// 00149 333 91205 555 11005 22005="
"99401899999","2023-03-27T06:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","040,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0129,1","+9999,9","10202,1","1,1,009,1,+999,9","5,99,0026,1,999","+147,1","SYN080LJAC1 46/// /0405 10129 40202 51009 90600 222// 00147 333 91205 555 11005 22005="
"99401899999","2023-03-27T07:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","040,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0126,1","+9999,9","10201,1","1,1,003,1,+999,9","5,99,0015,1,999","+146,1","SYN080LJAC1 46/// /0402 10126 40201 51003 90700 222// 00146 333 91203 555 11002 22002="
"99401899999","2023-03-27T08:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","140,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0120,1","+9999,9","10199,1","4,1,000,1,+999,9","5,99,0010,1,999","+146,1","SYN080LJAC1 46/// /1401 10120 40199 54000 90800 222// 00146 333 91202 555 11001 22002="
"99401899999","2023-03-27T09:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","090,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0108,1","+9999,9","10197,1","7,1,005,1,+999,9","5,99,0041,1,999","+145,1","SYN080LJAC1 46/// /0905 10108 40197 57005 90900 222// 00145 333 91208 555 11006 22006="
"99401899999","2023-03-27T10:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","110,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0104,1","+9999,9","10195,1","7,1,006,1,+999,9","5,99,0031,1,999","+146,1","SYN080LJAC1 46/// /1105 10104 40195 57006 91000 222// 00146 333 91206 555 11005 22006="
"99401899999","2023-03-27T11:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","100,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0101,1","+9999,9","10192,1","8,1,007,1,+999,9","5,99,0041,1,999","+143,1","SYN080LJAC1 46/// /1007 10101 40192 58007 91100 222// 00143 333 91208 555 11007 22007="
"99401899999","2023-03-27T12:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","100,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0100,1","+9999,9","10191,1","7,1,006,1,+999,9","5,99,0057,1,999","+142,1","SYN080LJAC1 46/// /1009 10100 40191 57006 91200 222// 00142 333 91211 555 11010 22010="
"99401899999","2023-03-27T13:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","090,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0106,1","+9999,9","10192,1","6,1,003,1,+999,9","5,99,0036,1,999","+140,1","SYN080LJAC1 46/// /0905 10106 40192 56003 91300 222// 00140 333 91207 555 11005 22005="
"99401899999","2023-03-27T14:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0099,1","+9999,9","10194,1","4,1,000,1,+999,9","5,99,0010,1,999","+137,1","SYN080LJAC1 46/// /0000 10099 40194 54000 91400 222// 00137 333 91202 555 11001 22001="
"99401899999","2023-03-27T15:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","090,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0121,1","+9999,9","10197,1",,"5,99,0015,1,999","+135,1","SYN074LJAC1 46/// /0902 10121 40197 91448 222// 00135 333 91203 555 11002 22002="
"99401899999","2023-03-27T16:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0156,1","+9999,9","10201,1","2,1,009,1,+999,9","5,99,0005,1,999","+137,1","SYN080LJAC1 46/// /0000 10156 40201 52009 91600 222// 00137 333 91201 555 11001 22001="
"99401899999","2023-03-27T17:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","340,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0132,1","+9999,9","10203,1","2,1,009,1,+999,9","5,99,0021,1,999","+138,1","SYN080LJAC1 46/// /3403 10132 40203 52009 91700 222// 00138 333 91204 555 11003 22004="
"99401899999","2023-03-27T18:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","360,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0134,1","+9999,9","10205,1",,"5,99,0021,1,999","+140,1","SYN074LJAC1 46/// /3603 10134 40205 91748 222// 00140 333 91204 555 11003 22004="
"99401899999","2023-03-27T19:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","350,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0140,1","+9999,9","10205,1","2,1,004,1,+999,9","5,99,0021,1,999","+145,1","SYN080LJAC1 46/// /3503 10140 40205 52004 91900 222// 00145 333 91204 555 11003 22004="
"99401899999","2023-03-27T20:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","330,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0146,1","+9999,9","10202,1","9,9,000,1,+999,9","5,99,0046,1,999","+146,1","SYN080LJAC1 46/// /3307 10146 40202 50000 92000 222// 00146 333 91209 555 11007 22008="
"99401899999","2023-03-27T21:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","350,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0146,1","+9999,9","10196,1","8,1,010,1,+999,9","5,99,0041,1,999","+148,1","SYN080LJAC1 46/// /3507 10146 40196 58010 92100 222// 00148 333 91208 555 11008 22008="
"99401899999","2023-03-27T22:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","360,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0148,1","+9999,9","10190,1","8,1,015,1,+999,9","5,99,0036,1,999","+145,1","SYN080LJAC1 46/// /3606 10148 40190 58015 92200 222// 00145 333 91207 555 11006 22007="
"99401899999","2023-03-27T23:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","350,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0148,1","+9999,9","10188,1",,"5,99,0046,1,999","+144,1","SYN074LJAC1 46/// /3508 10148 40188 92248 222// 00144 333 91209 555 11008 22009="
"99401899999","2023-03-28T00:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","340,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0152,1","+9999,9","10185,1","6,1,011,1,+999,9","5,99,0041,1,999","+144,1","SYN080LJAC1 46/// /3407 10152 40185 56011 90000 222// 00144 333 91208 555 11008 22008="
"99401899999","2023-03-28T01:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","030,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0155,1","+9999,9","10185,1","6,1,005,1,+999,9","5,99,0026,1,999","+144,1","SYN080LJAC1 46/// /0304 10155 40185 56005 90100 222// 00144 333 91205 555 11004 22005="
"99401899999","2023-03-28T02:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","010,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0159,1","+9999,9","10186,1","4,1,000,1,+999,9","5,99,0046,1,999","+144,1","SYN080LJAC1 46/// /0108 10159 40186 54000 90200 222// 00144 333 91209 555 11008 22008="
"99401899999","2023-03-28T03:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0158,1","+9999,9","10189,1","3,1,004,1,+999,9","5,99,0021,1,999","+148,1","SYN080LJAC1 46/// /0000 10158 40189 53004 90300 222// 00148 333 91204 555 11000 22000="
"99401899999","2023-03-28T04:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","050,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0154,1","+9999,9","10192,1","3,1,007,1,+999,9","5,99,0010,1,999","+142,1","SYN080LJAC1 46/// /0501 10154 40192 53007 90400 222// 00142 333 91202 555 11001 22002="
"99401899999","2023-03-28T05:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","190,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0146,1","+9999,9","10195,1","2,1,009,1,+999,9","5,99,0010,1,999","+146,1","SYN080LJAC1 46/// /1901 10146 40195 52009 90500 222// 00146 333 91202 555 11001 22001="
"99401899999","2023-03-28T06:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","160,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0151,1","+9999,9","10195,1","1,1,006,1,+999,9","5,99,0015,1,999","+143,1","SYN080LJAC1 46/// /1603 10151 40195 51006 90600 222// 00143 333 91203 555 11003 22003="
"99401899999","2023-03-28T07:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0133,1","+9999,9","10191,1","9,9,000,1,+999,9","5,99,0010,1,999","+147,1","SYN080LJAC1 46/// /0000 10133 40191 50000 90700 222// 00147 333 91202 555 11000 22000="
"99401899999","2023-03-28T08:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","180,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0136,1","+9999,9","10188,1","8,1,007,1,+999,9","5,99,0031,1,999","+138,1","SYN080LJAC1 46/// /1804 10136 40188 58007 90800 222// 00138 333 91206 555 11004 22004="
"99401899999","2023-03-28T09:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","100,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0141,1","+9999,9","10182,1","8,1,013,1,+999,9","5,99,0031,1,999","+145,1","SYN080LJAC1 46/// /1003 10141 40182 58013 90900 222// 00145 333 91206 555 11003 22003="
"99401899999","2023-03-28T10:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","140,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0139,1","+9999,9","10178,1","8,1,013,1,+999,9","5,99,0021,1,999","+147,1","SYN080LJAC1 46/// /1401 10139 40178 58013 91000 222// 00147 333 91204 555 11001 22001="
"99401899999","2023-03-28T11:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","140,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0136,1","+9999,9","10172,1","7,1,016,1,+999,9","5,99,0015,1,999","+149,1","SYN080LJAC1 46/// /1402 10136 40172 57016 91100 222// 00149 333 91203 555 11002 22002="
"99401899999","2023-03-28T12:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","160,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0137,1","+9999,9","10171,1","6,1,011,1,+999,9","5,99,0015,1,999","+146,1","SYN080LJAC1 46/// /1602 10137 40171 56011 91200 222// 00146 333 91203 555 11002 22002="
"99401899999","2023-03-28T13:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","040,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0130,1","+9999,9","10174,1","5,1,004,1,+999,9","5,99,0010,1,999","+147,1","SYN080LJAC1 46/// /0401 10130 40174 55004 91300 222// 00147 333 91202 555 11001 22001="
"99401899999","2023-03-28T14:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","120,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0120,1","+9999,9","10177,1","3,1,005,1,+999,9","5,99,0021,1,999","+139,1","SYN080LJAC1 46/// /1202 10120 40177 53005 91400 222// 00139 333 91204 555 11002 22002="
"99401899999","2023-03-28T15:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","120,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0150,1","+9999,9","10182,1","3,1,011,1,+999,9","5,99,0015,1,999","+139,1","SYN080LJAC1 46/// /1202 10150 40182 53011 91500 222// 00139 333 91203 555 11002 22002="
"99401899999","2023-03-28T16:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0177,1","+9999,9","10184,1","1,1,010,1,+999,9","5,99,0005,1,999","+141,1","SYN080LJAC1 46/// /0000 10177 40184 51010 91600 222// 00141 333 91201 555 11000 22000="
"99401899999","2023-03-28T17:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","360,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0142,1","+9999,9","10186,1","1,1,009,1,+999,9","5,99,0031,1,999","+142,1","SYN080LJAC1 46/// /3605 10142 40186 51009 91700 222// 00142 333 91206 555 11005 22005="
"99401899999","2023-03-28T18:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","260,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0146,1","+9999,9","10190,1",,"5,99,0057,1,999","+138,1","SYN074LJAC1 46/// /2610 10146 40190 91806 222// 00138 333 91211 555 11010 22011="
"99401899999","2023-03-28T19:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","260,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0149,1","+9999,9","10189,1",,"5,99,0026,1,999","+141,1","SYN074LJAC1 46/// /2604 10149 40189 91836 222// 00141 333 91205 555 11004 22005="
"99401899999","2023-03-28T20:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","280,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0152,1","+9999,9","10185,1",,"5,99,0031,1,999","+148,1","SYN074LJAC1 46/// /2804 10152 40185 91948 222// 00148 333 91206 555 11004 22005="
"99401899999","2023-03-28T21:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","290,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0153,1","+9999,9","10184,1",,"5,99,0031,1,999","+153,1","SYN074LJAC1 46/// /2905 10153 40184 92048 222// 00153 333 91206 555 11005 22006="
"99401899999","2023-03-28T22:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","290,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0154,1","+9999,9","10177,1","8,1,011,1,+999,9","5,99,0041,1,999","+154,1","SYN080LJAC1 46/// /2907 10154 40177 58011 92200 222// 00154 333 91208 555 11007 22007="
"99401899999","2023-03-28T23:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","300,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0152,1","+9999,9","10175,1","6,1,011,1,+999,9","5,99,0036,1,999","+156,1","SYN080LJAC1 46/// /3006 10152 40175 56011 92300 222// 00156 333 91207 555 11006 22006="
"99401899999","2023-03-29T00:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","300,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0150,1","+9999,9","10173,1","6,1,009,1,+999,9","5,99,0046,1,999","+154,1","SYN080LJAC1 46/// /3006 10150 40173 56009 90000 222// 00154 333 91209 555 11006 22007="
"99401899999","2023-03-29T01:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","320,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0148,1","+9999,9","10169,1","8,1,008,1,+999,9","5,99,0031,1,999","+151,1","SYN080LJAC1 46/// /3205 10148 40169 58008 90100 222// 00151 333 91206 555 11005 22006="
"99401899999","2023-03-29T02:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","320,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0139,1","+9999,9","10169,1","7,1,006,1,+999,9","5,99,0026,1,999","+151,1","SYN080LJAC1 46/// /3204 10139 40169 57006 90200 222// 00151 333 91205 555 11004 22005="
"99401899999","2023-03-29T03:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","310,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0136,1","+9999,9","10170,1","6,1,003,1,+999,9","5,99,0031,1,999","+151,1","SYN080LJAC1 46/// /3105 10136 40170 56003 90300 222// 00151 333 91206 555 11005 22005="
"99401899999","2023-03-29T04:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","310,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0133,1","+9999,9","10173,1",,"5,99,0046,1,999","+150,1","SYN074LJAC1 46/// /3107 10133 40173 90348 222// 00150 333 91209 555 11007 22008="
"99401899999","2023-03-29T05:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","310,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0131,1","+9999,9","10176,1","3,1,007,1,+999,9","5,99,0021,1,999","+150,1","SYN080LJAC1 46/// /3102 10131 40176 53007 90500 222// 00150 333 91204 555 11002 22002="
"99401899999","2023-03-29T06:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","170,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0123,1","+9999,9","10175,1","1,1,005,1,+999,9","5,99,0015,1,999","+149,1","SYN080LJAC1 46/// /1703 10123 40175 51005 90600 222// 00149 333 91203 555 11003 22003="
"99401899999","2023-03-29T07:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","160,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0120,1","+9999,9","10174,1","9,9,000,1,+999,9","5,99,0021,1,999","+148,1","SYN080LJAC1 46/// /1603 10120 40174 50000 90700 222// 00148 333 91204 555 11003 22003="
"99401899999","2023-03-29T08:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","160,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0120,1","+9999,9","10171,1","8,1,005,1,+999,9","5,99,0015,1,999","+147,1","SYN080LJAC1 46/// /1602 10120 40171 58005 90800 222// 00147 333 91203 555 11002 22003="
"99401899999","2023-03-29T09:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","140,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0118,1","+9999,9","10165,1","8,1,010,1,+999,9","5,99,0010,1,999","+147,1","SYN080LJAC1 46/// /1402 10118 40165 58010 90900 222// 00147 333 91202 555 11002 22002="
"99401899999","2023-03-29T10:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","110,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0111,1","+9999,9","10156,1","8,1,018,1,+999,9","5,99,0026,1,999","+147,1","SYN080LJAC1 46/// /1104 10111 40156 58018 91000 222// 00147 333 91205 555 11004 22005="
"99401899999","2023-03-29T11:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","110,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0106,1","+9999,9","10152,1","6,1,019,1,+999,9","5,99,0036,1,999","+145,1","SYN080LJAC1 46/// /1106 10106 40152 56019 91100 222// 00145 333 91207 555 11006 22007="
"99401899999","2023-03-29T12:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","120,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0107,1","+9999,9","10150,1","6,1,015,1,+999,9","5,99,0031,1,999","+144,1","SYN080LJAC1 46/// /1205 10107 40150 56015 91200 222// 00144 333 91206 555 11005 22005="
"99401899999","2023-03-29T13:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","110,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0108,1","+9999,9","10148,1","6,1,008,1,+999,9","5,99,0041,1,999","+144,1","SYN080LJAC1 46/// /1107 10108 40148 56008 91300 222// 00144 333 91208 555 11007 22008="
"99401899999","2023-03-29T14:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","120,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0108,1","+9999,9","10147,1","7,1,005,1,+999,9","5,99,0062,1,999","+139,1","SYN080LJAC1 46/// /1209 10108 40147 57005 91400 222// 00139 333 91212 555 11009 22010="
"99401899999","2023-03-29T15:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","130,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0117,1","+9999,9","10149,1","4,1,000,1,+999,9","5,99,0051,1,999","+143,1","SYN080LJAC1 46/// /1307 10117 40149 54000 91500 222// 00143 333 91210 555 11008 22008="
"99401899999","2023-03-29T16:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","170,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0126,1","+9999,9","10151,1","2,1,003,1,+999,9","5,99,0077,1,999","+142,1","SYN080LJAC1 46/// /1711 10126 40151 52003 91600 222// 00142 333 91215 555 11011 22012="
"99401899999","2023-03-29T17:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","160,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0132,1","+9999,9","10148,1","9,9,000,1,+999,9","5,99,0108,1,999","+139,1","SYN080LJAC1 46/// /1618 10132 40148 50000 91700 222// 00139 333 91221 555 11019 22020="
"99401899999","2023-03-29T18:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10146,1","7,1,003,1,+999,9",,"+139,1","SYN054LJAC1 46/// ///// 1//// 40146 57003 91800 222// 00139="
